Id,ORGANIZATION,NAME,GENDER,SPECIALITY,ADDRESS,CITY,STATE,ZIP,LAT,LON,ENCOUNTERS,PROCEDURES
5aa02993-1957-3c7c-b2c0-d8cfc1a45e1a,6234ba2c-6495-383e-b182-239bc16f2a99,Linda558 Schaefer657,F,GENERAL PRACTICE,159 N 3RD ST,SAN DIEGO,CA,921273728,32.79588995882422,-116.92682816901876,81,0
ebfda00f-b2c9-3507-ae6e-ad30fd1121b7,7231fcfd-192d-34ef-859e-c0470a6aac35,Tabitha433 Kling921,F,GENERAL PRACTICE,111 RALEY BLVD,CHICO,CA,959288351,39.715956612244895,-121.79151138775511,35,0
deb8c839-0b78-3ac9-b06f-ded04baa1b81,831433a5-c156-3519-a295-4db9712431ab,Mario764 Candelaria844,M,GENERAL PRACTICE,31741 RANCHO VIEJO ROAD,SAN JUAN CAPISTRANO,CA,92675,33.50087305,-117.65447482088982,43,0
51020f84-4cfd-3e2a-a816-f566e1ea213c,f260d40a-1234-3868-8f2f-7f730ee73691,Shelia548 Kemmer137,F,GENERAL PRACTICE,665 N D ST,SAN BERNARDINO,CA,924011109,34.153042,-117.2917881,124,0
b318e923-914f-3bdf-806c-721dcf36d573,2808816a-0543-3e39-8f69-6b96c977b243,Landon622 Gerhold939,M,GENERAL PRACTICE,31180 ROAD 72,GOSHEN,CA,93227,36.3476105,-119.4124972,69,0
5f50975a-4717-37fd-a4fc-eb5643438141,3d6e876c-8d44-32d6-a562-f4be800a980f,Roland928 Hirthe744,M,GENERAL PRACTICE,2880 ATLANTIC AVENUE,LONG BEACH,CA,908061715,33.809220100000005,-118.18472935062549,21,0
75af3cf5-c4f1-3282-86e1-9f8becd72e59,64800821-0906-3b48-8eb7-47796756d9cf,Greg949 Corkery305,M,GENERAL PRACTICE,2776 PACIFIC AVENUE,LONG BEACH,CA,908131714,33.807103,-118.19307252961471,167,0
74927770-4513-3227-bc60-d63083990e9d,c3575b07-73ae-3656-97e2-2720898d0f52,Loyce848 Gleichner915,F,GENERAL PRACTICE,104 WALNUT AVE,SOQUEL,CA,950732831,36.992568000000006,-121.942859743031,122,0
ac1570e0-8a0c-374c-8a83-dd4567995e20,07e9fd9a-73af-3c3e-b1a5-203d8b574ede,Dorthea49 Luettgen772,F,GENERAL PRACTICE,2507 EASTBLUFF DR,NEWPORT BEACH,CA,926603504,33.639430778035724,-117.87563127760043,230,0
85f3d60c-9272-3a85-81fb-75b455ff4042,477fd261-cdad-3903-9951-6db55eb49b32,Armand155 Leannon79,M,GENERAL PRACTICE,5551 N. FRESNO ST,FRESNO,CA,937106006,36.8186076675668,-119.78141954266367,1,0
43787215-3af1-3988-8137-9e59fc98bf5a,982d96dc-c619-3a1b-9890-0d3659b59327,Jared66 Prosacco716,M,GENERAL PRACTICE,43322 GINGHAM AVE,LANCASTER,CA,935354569,34.66998791688202,-118.12216611050673,1,0
c4c75e21-57c0-3d59-b1c2-5751d266353a,8e9ee2fe-437f-3587-bb6d-269a2d3ecb00,Jessie665 Pagac496,M,GENERAL PRACTICE,726 4TH ST,YUBA CITY,CA,959915075,39.1404477,-121.6169108,568,0
40138164-d6a4-346f-8f3f-ca6932d66568,df1fba3c-2ede-3565-8816-d61ab0dab0a5,Rachele486 Dickinson688,F,GENERAL PRACTICE,7798 CHERRY AVE,SAN BERNARDINO,CA,924111232,34.1122776,-117.4890206,49,0
52d62823-50b1-3f89-a226-dba090a80fc9,36ee72fd-46b9-3f1c-8f38-179e23bfd3fb,José Eduardo181 Solano766,M,GENERAL PRACTICE,6848 MAGNOLIA AVE STE 220,RIVERSIDE,CA,925062858,33.94950803779398,-117.39885513248923,43,0
b036dc6b-28f7-3722-a622-45b5a164cb24,4271880e-65e7-3acd-9ed6-8a6f3ca6298a,Eli762 Reichel38,M,GENERAL PRACTICE,12241 INDUSTRIAL BLVD  SUITE 106,VICTORVILLE,CA,923955871,34.471718363666064,-117.28276573859745,2,0
d5f59b96-bc12-3763-a4b3-8b2bf89c55a3,a1e644ab-5cc9-3d96-a587-5dcea82947d9,Camelia346 Halvorson124,F,GENERAL PRACTICE,16123 CHATSWORTH ST,GRANADA HILLS,CA,913447045,34.26473539130435,-118.48357179710145,1,0
bf543a96-96b7-31a8-808b-6311576dabff,d21b191f-27a0-39fc-aa50-3a14a1299afa,Humberto482 Nitzsche158,M,GENERAL PRACTICE,1798 N. GAREY AVE.,POMONA,CA,917673027,34.07721975,-117.75058962241243,82,0
157bf89c-a9aa-3a25-8d45-cd67e8ac0caf,386589f7-a8b0-338a-bb5d-75e5cfa6184b,Rickie717 Jacobi462,M,GENERAL PRACTICE,10623 SHERMAN GROVE AVE UNIT A,SUNLAND,CA,910402703,34.2669466,-118.3023,2,0
a8984dc9-687d-36c2-b03f-34fd57ba2394,4b073651-7be3-335f-8f36-f8bd1a3be281,Jeanmarie510 Rogahn59,F,GENERAL PRACTICE,1641 W MAIN ST,ALHAMBRA,CA,918011900,34.09160873469388,-118.14130187755102,1,0
ae6f479a-96fc-3c8f-a0d2-03e9e3286a9d,6c1574d9-4204-37d5-ba90-2eb97aa4ddcf,Addie421 Ebert178,F,GENERAL PRACTICE,630 DRAKE AVE,SAUSALITO,CA,949651107,37.8590272,-122.485469,59,0
a497d779-ce78-3caa-918b-b4124a2f0dd7,3674c7b4-95e0-3eb5-bc3d-9d0ff9beb31a,Patti584 Nikolaus26,F,GENERAL PRACTICE,10623 SHEMAN GROVE AVENUE UNIT C,SUNLAND,CA,910402703,34.2669466,-118.3023,1,0
b6791f2b-5d2f-3b2d-8a1d-480ad307a732,dfa9eda0-31c7-38e2-8c1c-62b4ec2688ff,Virginia437 Saldaña5,F,GENERAL PRACTICE,2641 SOUTH C ST,OXNARD,CA,930334502,34.175400250653695,-119.18129649321871,1,0
37c8ce6e-369d-3684-8d93-3d844fc7857b,45cdd986-8c04-3208-a73f-b3f8433de8f4,Nicolás801 Ramírez776,M,GENERAL PRACTICE,1735 MISSION STREET,SAN FRANCISCO,CA,941032417,37.7696041,-122.4198034,5,0
2cb69fc3-1e66-375d-9e14-73cc72d10e7a,e1c065a2-f289-3708-9ddf-c4c25030a61a,Murray856 Corkery305,M,GENERAL PRACTICE,2045 Compton Avenue  Bldg. 7  Suite 101,Corona,CA,92881,33.853207,-117.536194,1463,0
ad810478-45f9-31f9-998a-e303c941a2d7,a43cb694-ef19-323c-b709-c0baa9058dba,Jerome176 Hane680,M,GENERAL PRACTICE,395 TAYLOR BLVD  SUITE 118,VACAVILLE,CA,956883649,38.3565773,-121.9877444,7,0
a90bda5d-671e-3247-8b90-956dd1645042,3e38a669-0e97-343b-8aa4-0622da8a37cf,Brent147 Stoltenberg489,M,GENERAL PRACTICE,340 EAST BETTERAVIA RD,SANTA MARIA,CA,93455,34.92336716608467,-120.42841778364985,4,0
93fca095-9952-3f62-aee4-06aa10eb5513,944b4c6b-4b67-33eb-b36f-f2adc26830bf,Lia388 Becker968,F,GENERAL PRACTICE,3431 BROADWAY ST,EL CERRITO,CA,945302620,37.9154056,-122.301411,11,0
850addc8-bbce-360e-a151-b96199e73b20,abeb0f01-0676-3ca5-a9c9-604fcb470b03,Ayana300 Langosh790,F,GENERAL PRACTICE,3900 47TH AVENUE,SACRAMENTO,CA,958242430,38.510252,-121.462786,29,0
7a868d51-5f85-3b37-a49e-06b118740f68,d94e47e5-fc81-3f2e-b435-27729a280592,Heath320 Leuschke194,M,GENERAL PRACTICE,11500 BROOKSHIRE AVENUE,DOWNEY,CA,902415002,33.93460875,-118.13103901614653,147,0
623fc36d-2478-3235-85d1-3ceee88e412b,264b69ac-a20c-3a24-9803-fd72a1ed7e65,Alisha974 Langworth352,F,GENERAL PRACTICE,14540 VICTORY BLVD,SAN FERNANDO,CA,913404040,34.28497,-118.437652,1,0
6500f4b8-8e18-321b-b163-2e5ce7b22f49,f8ffe36b-c59b-39d0-bd5c-fdb1d6dcfdd7,Berta524 Parra592,F,GENERAL PRACTICE,100 S SAN MATEO DR,SAN MATEO,CA,944013805,37.56510865,-122.3261043100243,7,0
3f32fbb8-a1d3-3017-b2cd-1f5d38250924,0810edfc-c746-377f-a409-141bfe701809,Claudio955 Lebrón484,M,GENERAL PRACTICE,2600 S MAIN ST,CORONA,CA,928825941,33.850180985102966,-117.57030454419116,4,0
f2c32e1c-6e3f-385f-94cf-bd024c8b4fc9,dfdc0d3d-86dc-397a-83ab-6422a2078607,Concepción765 García15,F,GENERAL PRACTICE,5600 RICKENBACKER RD,BELL,CA,902016437,33.989166,-118.16286,73,0
9d267acb-34d9-38f7-a9ae-cb833bd3d7b7,1d6d16cc-fb86-3db8-89c5-9b075f5f0a17,Lola232 Llamas954,F,GENERAL PRACTICE,6260 EL CAMINO REAL,CARLSBAD,CA,920091609,33.12180335,-117.26511154596761,307,0
1fb564af-de2a-3eb6-8087-d56c249f466c,ab5af507-0906-3a0b-8ebe-870ca953adca,Berta524 Navarro863,F,GENERAL PRACTICE,975 S FAIRMONT AVE,LODI,CA,952405118,38.121319,-121.2869666035873,134,0
2f922877-6179-3907-a3eb-194012dda659,e3099502-33c5-3226-a98e-5ec5b79f082b,Arturo47 Medina536,M,GENERAL PRACTICE,400 NEWPORT CENTER DR,NEWPORT BEACH,CA,926607688,33.6138039,-117.8706975,101,0
2048cb3a-5154-36ea-9bd7-10b36885ef2c,495c1885-7d9e-3b8b-b65e-6b87311eaf0f,Arthur650 Marquardt819,M,GENERAL PRACTICE,125 COLUMBIA,ALISO VIEJO,CA,926564157,33.58915485,-117.72358321424625,63,0
20cae0c9-81b5-3f96-87d5-848f4452bfc5,085cfa95-eade-3b83-adcd-e6839877acc3,Antione404 Heathcote539,M,GENERAL PRACTICE,2501 ALVIN AVENUE,SAN JOSE,CA,951211660,37.31840845,-121.82713478988529,1,0
9a2a4fac-1766-3a0e-867c-169539026aa8,1951c4eb-5aff-3b78-a05c-50ff9163e27b,Beverlee316 Haag279,F,GENERAL PRACTICE,3828 DELMAS TER,CULVER CITY,CA,902322713,34.02275805,-118.39767078945283,1,0
cbf25740-7263-3d98-af85-720cf6462a3c,c1812a2e-249d-3cb7-8f23-6877b5c480a6,Jaime666 Campos61,M,GENERAL PRACTICE,22620 MARKET ST  STE 200,SANTA CLARITA,CA,913212933,34.37845504201681,-118.52791202521009,10,0
ebdca450-d217-3274-abc4-945131e0f8f8,348b43c5-481b-3803-a89f-207aba02c989,Chris95 Legros616,F,GENERAL PRACTICE,2625 TOWNSGATE RD STE 330,WESTLAKE VILLAGE,CA,913615749,34.15765417261068,-118.82910777402634,15,0
e2e714aa-c3e2-3b9c-894e-4f3a56bb5fc5,6eaeddb0-96ef-301e-a979-b42c95a6796c,Danial835 Ratke343,M,GENERAL PRACTICE,1250 16TH ST,SANTA MONICA,CA,904041804,34.02705355,-118.48629214284865,57,0
ba8ff251-fdff-3f1a-9367-45ec0a805da3,94006ffc-0305-36ac-a8b9-e4162b300e7a,Ana Luisa894 Rodríquez611,F,GENERAL PRACTICE,3942 MAINE AVE,BALDWIN PARK,CA,917064220,34.08455063636364,-117.96163872727273,49,0
dfbdc4f9-3d63-3dc8-9c94-5a4312980732,3fec8ac1-2c6d-3b56-ac7b-a05d1d1c4a7b,José Eduardo181 Henríquez109,M,GENERAL PRACTICE,23500 MADISON ST,TORRANCE,CA,905054702,33.81171330905873,-118.34768341218735,744,0
831ee83a-3cf6-3397-b92d-2ebe5be64a99,e11c202b-60c1-3ced-88d8-17b48a7eaba8,Luz785 Carrillo204,F,GENERAL PRACTICE,600 SUNRISE AVENUE,ROSEVILLE,CA,956614110,38.73730563636364,-121.27212472727273,1,0
a61bf68f-f068-34cd-80ab-68f696ddc67a,ede65a37-482f-3f7a-993a-5854f5a50bad,Francisca486 Briseño329,F,GENERAL PRACTICE,1125 W 6TH STREET,LOS ANGELES,CA,900171896,33.73871341463415,-118.30147670731706,48,0
aa6ac31c-c535-35f0-8214-fa9d56872ac2,a5ea3f2d-c312-3ea3-b64a-f82dc6352f19,Haley279 Stehr398,F,GENERAL PRACTICE,34636 COUNTY LINE RD,YUCAIPA,CA,923995393,34.00434778819593,-117.04898413504328,92,0
ec804a80-c2fb-35d9-a760-f8763a3c4620,57942e21-f070-332a-bf2b-aed3991b2d21,Lupe126 Hansen121,M,GENERAL PRACTICE,5 MEDICAL PLAZA DRIVE  SUITE 170,ROSEVILLE,CA,956612867,38.7664068,-121.2464401,16,0
daa2ca56-35c5-305b-b72d-3be7a3c6e807,515c4102-b520-368f-84fd-bdab3d564408,Tijuana228 Yundt842,F,GENERAL PRACTICE,6401 33RD STREET.,RIVERSIDE,CA,925091404,34.0128293,-117.4229488,26,0
ff9ab2e8-f7dc-34aa-aa05-5de4b2446623,fdc59cd9-709b-3056-93b8-86007c069033,Antonia30 Coronado577,F,GENERAL PRACTICE,2727 MACDONALD AVE,RICHMOND,CA,948043006,37.935219399999994,-122.34226256031391,38,0
22bec1c2-e48f-3f14-88ab-d2364514dec3,acb7bcfa-b70f-3603-96ce-70c6295c4f88,Alexandra16 Zemlak964,F,GENERAL PRACTICE,875 N BREA BLVD,BREA,CA,928212606,33.9349157,-117.89386520607448,1,0
05effd57-3070-3b2a-8f60-2d09dd021b01,e1b6fc41-ebfe-378a-b1ff-3bdd0be20561,Edith654 Beier427,F,GENERAL PRACTICE,355 DARDANELLI LN,LOS GATOS,CA,950321438,37.26236385103092,-121.96753246616106,53,0
b95b6025-ca9d-337b-bba2-35a353d54402,5baece76-e98b-36e9-b295-bdb80ce36c24,Benny518 Abshire638,M,GENERAL PRACTICE,88 MESA RD,BOLINAS,CA,949249713,37.909207522708954,-122.70041106530849,100,0
81ead7cc-180a-3bb1-b341-901859bed945,f0315863-8fb4-30c9-beb7-a669f08fc3c1,Mavis612 Ferry570,F,GENERAL PRACTICE,44151 15TH ST W STE 211,LANCASTER,CA,935344079,34.685094019959955,-118.15690290819545,33,0
61b121cc-97ab-3c46-a112-b85ae2418981,312ab9e7-e0ff-3ca1-9ab0-0a8f776ed8ae,Elmira442 Dare640,F,GENERAL PRACTICE,5930 PRIESTLY DR,CARLSBAD,CA,920091609,33.13374635,-117.27293430803373,53,0
938e9f70-25c5-3d3b-9983-24049eb9462b,9a66db72-d4c7-385f-b1f2-aaecd5bfc3f0,Carrol931 Wilderman619,F,GENERAL PRACTICE,751 MEDICAL CENTER CT,CHULA VISTA,CA,919116661,32.6188528,-117.0230189178402,46,0
755d3c16-5abf-37a2-897e-2522641c5689,29960149-09bc-3ca3-98e9-80442619dfba,Ana María762 Ulibarri312,F,GENERAL PRACTICE,336 DIABLO ROAD,DANVILLE,CA,945263417,37.82360785,-121.99636255332081,9,0
2b0b4ca6-7865-388a-92ab-7e37e417c74d,9b3e1b63-8892-31f8-b672-4e8cdcf19b0e,Shaun461 Kshlerin58,M,GENERAL PRACTICE,5732 WATT AVE,SACRAMENTO,CA,958214100,38.671029,-121.38277733333334,46,0
a6bccd69-9feb-37c9-a7cf-83ed2c4cd5c1,5f2490ce-ca9c-3905-847e-52c0ae8563f8,Rosanne862 Altenwerth646,F,GENERAL PRACTICE,6255 LUSK BLVD,SAN DIEGO,CA,921213763,32.90120890921193,-117.19636240474584,81,0
fe7c8569-a580-3e47-9ff7-d9c712ab55fd,125fe865-d98e-37e0-b15a-201ae69f2efa,Shirly501 Kuphal363,F,GENERAL PRACTICE,8001 BRUCEVILLE ROAD,SACRAMENTO,CA,958232332,38.46739735,-121.41734289757864,73,0
275e241e-7176-302e-ba0d-ba1670bf540d,c4356d31-7828-36fa-bee3-4926bb1d1cd8,Dee580 Schuster709,M,GENERAL PRACTICE,9933 MACARTHUR BLVD,OAKLAND,CA,946054853,37.74639785,-122.15680891269014,3,0
b087a78d-f5e0-33e6-9045-93ecbbdfc9af,5ac41d15-0627-3c13-ad89-b6fce6e847c4,Wynona930 Nader710,F,GENERAL PRACTICE,650 W DUARTE RD  SUITE 402,ARCADIA,CA,910077658,34.1265107,-118.0518999,2,0
9ecdbf1e-37f8-3809-b1d5-15fdd92c2e76,ae72f8bf-93ee-3c05-8242-3fe849d91fb8,Cathrine584 Konopelski743,F,GENERAL PRACTICE,2000 SAN GABRIEL AVENUE,LONG BEACH,CA,908103601,33.791728,-118.223675,14,0
7e3208e2-5994-3142-9a6e-db8be69bbe85,075371fa-5226-3aad-a8dc-632ffc0b05f5,Bernardo699 Miranda712,M,GENERAL PRACTICE,23326 HAWTHORNE BLVD SUITE 100 B,TORRANCE,CA,905053723,33.8143142,-118.35002775116968,19,0
620a8a48-92f1-3b57-a389-86215215ab7e,67ee32e6-c8d6-31c0-a48d-c9c480582429,Stephenie799 Paucek755,F,GENERAL PRACTICE,10423 OLD PLACERVILLE RD STE A,SACRAMENTO,CA,958272540,38.569693357871245,-121.3068214706299,70,0
542556df-e20e-3140-8388-ebb6ab50c7c5,148d052a-3467-3058-a8cc-25aaf27af0c8,Jesus702 Stracke611,M,GENERAL PRACTICE,9045 BRUCEVILLE RD,ELK GROVE,CA,957585950,38.4299335,-121.416998,8,0
6d6b54f6-4b4c-392d-a619-7b63463dbc01,88739b1a-55dc-3418-b67a-900dc7ba1a3d,Jo405 Howe413,F,GENERAL PRACTICE,14362 BROOKHURST ST,GARDEN GROVE,CA,928434608,33.75469488040526,-117.95480653464648,33,0
860d0533-7b4a-3035-9e77-45f2426aae39,061b7e36-7324-374f-9df8-eeb6f845cd46,Everett935 Smitham825,M,GENERAL PRACTICE,4333 TORRANCE BLVD,TORRANCE,CA,905034401,33.83766291082803,-118.35993224203821,1,0
59d312ce-a8e9-3e0e-b27c-cada775902c1,2f26def6-0503-35f8-b139-e0bac0e6b6c6,Shelby741 Rolfson709,M,GENERAL PRACTICE,2031 6TH ST,BERKELEY,CA,947102006,37.8671666,-122.297156,21,0
51e3621c-0505-3b2b-b456-cd0adf20e54c,520e1d3c-2d0b-3597-83f1-ddbd8739af9e,Cecilia788 Gil594,F,GENERAL PRACTICE,1840 N HACIENDA BLVD STE 10,MORENO VALLEY,CA,925516101,33.937517,-117.2305944,40,0
f3589fd4-efd3-3bf9-a870-fa611372a9f7,2a223917-e837-34d5-aaef-4ca115b883be,Augustine565 Walsh511,M,GENERAL PRACTICE,4327 GOLDEN CENTER DRIVE  SUITE 2,PLACERVILLE,CA,956676287,38.7296252,-120.798546,4,0
d108d3bc-1a23-3d0a-830c-f4344fc75a7f,6b4d12ca-469e-3036-bf8f-52c02fc78cd3,Otha286 Schultz619,M,GENERAL PRACTICE,1385 MISSION ST,SAN MIGUEL,CA,93451,35.752498857142854,-120.696279,30,0
04851d15-def2-31f8-a733-234022902a6c,22803585-a470-3d8a-97ad-2a73eab1d33b,Kristen940 Leffler128,F,GENERAL PRACTICE,29222 RANCHO VIEJO RD,SAN JUAN CAPISTRANO,CA,926751042,33.538920149999996,-117.67283260237926,3,0
827b3ac4-9ede-3916-a804-a6ba00846403,983c3115-753b-3227-9957-c915a6573d65,Anthony633 Wilderman619,F,GENERAL PRACTICE,6043 HOLLYWOOD BLVD,LOS ANGELES,CA,900285411,34.10174081395349,-118.3209416511628,73,0
446a1173-818c-3fb3-956f-9985f6f29f36,038597f0-a9d6-3877-8fc4-7167302e0564,Kerri159 Botsford977,F,GENERAL PRACTICE,1320 WILLOW PASS RD STE 600,SAN RAFAEL,CA,949034187,37.9735346,-122.5310874,1,0
2900913b-c977-33c7-b9e2-679651c2cc53,a868412c-b2b9-396e-9f2d-7bc61c4b518d,María del Carmen27 Rosales49,F,GENERAL PRACTICE,4100 LATHAM STREET,RIVERSIDE,CA,925011733,34.001016,-117.37107,1,0
0ba665b9-6c67-350f-8bdd-18b7a372eac8,9620c0b6-a85d-30dd-a96b-fb02f72746f8,Elvera717 Gusikowski974,F,GENERAL PRACTICE,11401 S NORWALK BLVD,NORWALK,CA,906502015,33.9092802,-118.0849169,5,0
8d89214f-9486-39b8-af8c-cc0097773d34,5fe5bc14-f667-3011-bd28-16f8f610cc65,Madison727 Hoeger474,F,GENERAL PRACTICE,2421 ENCINAL AVE STE A,ALAMEDA,CA,945015670,37.76236565,-122.24352746828237,67,0
673daf92-f505-3f12-ba44-4ff49452f013,55d40014-641c-3735-b20f-ddf14605d359,Judson999 Daugherty69,M,GENERAL PRACTICE,611 AIRPORT DR,BAKERSFIELD,CA,933149748,35.4001121,-119.0431921,2,0
ce766a10-5fd3-352d-869a-12c82398d1a4,5022ee14-ba44-358b-a2c9-e49f00a8f823,Lorena247 Ocampo729,F,GENERAL PRACTICE,8700 BEVERLY BLVD,LOS ANGELES,CA,900486137,34.0751604,-118.38109362449856,424,0
78b732eb-3edb-35f5-a6b0-27fddc05d5a7,0f870a5f-fe82-32e6-95c3-eddd83e8fa47,Magdalen131 Larson43,F,GENERAL PRACTICE,15477 VENTURA BLVD,SHERMAN OAKS,CA,914033068,34.1505922,-118.4466523,45,0
43ec16e7-abc9-319a-8138-cbbf172f2334,c2b1a1e4-87d8-35e9-9020-995b3b82610b,Fernande593 Torp761,F,GENERAL PRACTICE,11220 AMBERDALE DR,BELLFLOWER,CA,907066769,33.8825705,-118.1167679,61,0
53b4ca59-8c76-3c6d-a26d-e1116821df77,3fed1cee-93c5-350c-8a3d-1c5517578bbd,Elvia127 Miller503,F,GENERAL PRACTICE,25825 SOUTH VERMONT AVENUE,HARBOR CITY,CA,907103518,33.787915049999995,-118.29634977717515,182,0
cd6b1e9f-f4b5-3ee6-9309-0e61e8d34551,d63107b4-8cd1-3be6-bc74-299e2905d586,Jimmy858 O'Conner199,F,GENERAL PRACTICE,7119 ELK GROVE BLVD,ELK GROVE,CA,95758,38.40904034343434,-121.41908636363637,28,0
40b6b2dd-2bfb-3ccd-9050-c091e981c5a3,aeb9940a-9b99-3e7e-a101-a5f8a2f2d24f,Londa304 Rau926,F,GENERAL PRACTICE,3160 CAMINO DEL RIO SOUTH STE 312,SAN DIEGO,CA,921083835,32.77365645675695,-117.1245479981153,6,0
bf8c9940-0163-3308-b614-a9d462b64531,4d7f812e-c7fb-3b4e-a8ee-80240b6205ce,Bradley693 Runolfsdottir785,M,GENERAL PRACTICE,200 N LA CUMBRE RD STE M,SANTA BARBARA,CA,931102596,34.442193,-119.750975,87,0
16b5cd53-dc4c-3ec0-b6c1-359be0cf1621,8cad96d3-a6a5-3249-81c6-615da0be2211,Sonia106 Ochoa950,F,GENERAL PRACTICE,611 S KINGSLEY DR,LOS ANGELES,CA,900052319,34.06142308169475,-118.30318236962263,28,0
444e8b20-4f97-3955-a7b0-116ef5078604,ac9a7ef7-a029-372e-a258-0203d8751c79,Alison204 Bashirian201,F,GENERAL PRACTICE,655 PARK CENTER DR,SANTEE,CA,920716957,32.8525769,-116.9749334,2,0
f0052303-067e-37a0-8083-5ec6a49a8087,dc823d17-e7b5-3432-8884-88b8b12493c9,Carlota980 Matías497,F,GENERAL PRACTICE,15100 S PRAIRIE,LAWNDALE,CA,902602209,33.8885217,-118.3531991,2,0
de812a8d-3970-305e-ae53-e0294ee0b868,769df896-c4ea-3bc1-809d-2157f602fcbf,Felicidad691 Luettgen772,F,GENERAL PRACTICE,2500 MERCED STREET,SAN LEANDRO,CA,945774201,37.7060167,-122.16514715008631,246,0
e5a5eca8-fcfd-39f9-a11f-a8d79081f01a,86bd9115-261b-3e78-b58f-07cb38c5b81a,Fredrick998 Schumm995,M,GENERAL PRACTICE,209 KERR AVE,MODESTO,CA,953543808,37.636591255897784,-120.97103326249302,32,0
f657ea1f-cb91-34e2-8a5f-ee99977a6bed,00d4d346-41e0-3984-98e6-d086429957d3,Lenny728 Schuppe920,M,GENERAL PRACTICE,131 W A ST STE 1,DIXON,CA,956203437,38.44546206122449,-121.82295518367347,56,0
2c240574-8b9d-3ef7-8887-8ba0bf64e69b,9c46fa04-3e7a-36a2-b8d4-81a97acd80aa,Delois358 Langosh790,F,GENERAL PRACTICE,6655 ALVARADO ROAD,SAN DIEGO,CA,921205208,32.776616000000004,-117.05720835253514,75,0
d5169f8d-9978-3cfb-a64b-bab0c238d1bb,0ccb74b3-e1e1-310f-bf04-90250bcf6d05,Beverley336 Kreiger457,F,GENERAL PRACTICE,5025 J ST,SACRAMENTO,CA,958193839,38.566709653061224,-121.44218646938776,28,0
c020c21a-c0b1-387d-9368-bb9e50a8caba,effe6fbd-b7f1-3140-9740-ad4fab4da9ae,Renda520 Robel940,F,GENERAL PRACTICE,362 3RD ST,LAGUNA BEACH,CA,926512307,33.54404865,-117.78063454763719,18,0
079620af-3b14-37b6-81c2-614dcb5cc994,fa3d998b-6fd7-3e0f-b2a8-6e69025b9856,Cyrstal592 Price929,F,GENERAL PRACTICE,3035 EAST BARDSLEY AVENUE,TULARE,CA,932746122,36.19641320146265,-119.30226574478134,1,0
5aa5a63a-57ba-3067-b945-75be2c80091f,3d485d94-41ad-378e-8e79-408dbf42b0f5,Rosario163 Kilback373,M,GENERAL PRACTICE,696 HAMPSHIRE RD,WESTLAKE VILLAGE,CA,913614458,34.158583361484546,-118.83536347201276,7,0
16c51065-7a0f-3bb1-a7ce-a289934dfe98,3eb0e0c2-d856-3fe0-ae30-8706d449baf7,Timoteo39 Lugo857,M,GENERAL PRACTICE,2051 JOHN JONES ROAD,DAVIS,CA,956166222,38.545379,-121.744583,100,0
52989908-bde3-318d-8099-7fc0ad248c80,eb738210-181e-31a2-be40-25e68586b155,Peg114 Raynor401,F,GENERAL PRACTICE,395 WEST CENTRAL AVE,BREA,CA,928213025,33.9323964,-117.9019427,33,0
a7075287-18c4-3e63-86de-d2b6300e1ea1,cf424d1f-3f38-3c96-8331-8fefc9e90cca,Buena501 Rosenbaum794,F,GENERAL PRACTICE,3900 FREEDOM CIRCLE  SUITE 201,SANTA CLARA,CA,950541222,37.390537,-121.972538,42,0
8b4b0783-be53-3561-8e34-205b0701b370,91c06a76-6103-3c0e-ad98-5ff871ac86ee,Chasity985 Daniel959,F,GENERAL PRACTICE,2050 VIBORG RD,SOLVANG,CA,934632220,34.60202715,-120.12590678163124,22,0
a84e4b79-33e4-3f26-9d81-a1d2774cb127,cb6d892e-11b3-33cd-be0c-8ff0e1560c2a,Diego848 Montemayor547,M,GENERAL PRACTICE,275 WEST MACARTHUR BOULEVARD,RICHMOND,CA,948013143,37.9357576,-122.347748,623,0
9a6db019-91c7-3e13-ad0b-42ef0b2696a2,789ab0bd-303a-3220-a23a-9880e17c5c41,Maybelle917 Murphy561,F,GENERAL PRACTICE,223 WEST COLE ROAD,CALEXICO,CA,922319722,32.693933537604615,-115.50955973962142,2,0
abf95b82-e1a8-34a8-bfa1-20ee7b5f7d30,fed953c8-3801-3f9d-9d11-bd12e426b9a6,Randolph418 Kerluke267,M,GENERAL PRACTICE,6216 MAIN AVE STE B3,ORANGEVALE,CA,956624339,38.6840715,-121.21839903078865,2,0
3724ed37-3332-3efe-9dbb-d0d3208ea20d,60088cdb-a5e7-3169-9def-f17c5b37f073,Alphonso102 Olson653,M,GENERAL PRACTICE,100 W 3RD ST,CLOVERDALE,CA,954253204,38.8070113,-123.0205852,46,0
df0fb33a-28ab-34a8-9963-8180933a5440,1c7975fe-c85b-3824-bbbb-858d39849c3e,John539 Bayer639,M,GENERAL PRACTICE,770 10TH STREET,ARCATA,CA,955216210,40.86980885714286,-124.08610342857142,16,0
0e40a6c7-be3a-3cd7-b32c-1f2be50bc20f,46715c37-7254-358b-8174-17e49e8270a4,Georgeann302 Kunze215,F,GENERAL PRACTICE,240 SHOTWELL ST,SAN FRANCISCO,CA,941101390,37.76459825,-122.4165538523796,46,0
21e22b64-bf25-3ba4-b925-ee6882271884,6d08cf43-c362-39ff-aa10-a0057004796e,Mohamed943 Jast432,M,GENERAL PRACTICE,18300 ROSCOE BLVD,NORTHRIDGE,CA,913254105,34.219986,-118.53387848910896,133,0
