Id,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,MIDDLE,LAST,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS,CITY,STATE,COUNTY,FIPS,ZIP,LAT,LON,HEALTHCARE_EXPENSES,HEALTHCARE_COVERAGE,INCOME
72ab6eb9-f8c7-e55e-ea4e-88c4d1eeaec5,1988-05-10,,999-82-4786,S99985608,X28402421X,Mr.,Teodoro374,,Carrion142,,,M,white,hispanic,M,Havana  Havana  CU,742 Dicki Plaza Suite 52,Bakersfield,California,Kern County,6029,93203,35.6126485811054,-118.93748167939931,99113.61,16083.22,130087
d4c1755e-d223-d13b-cb61-3ed2d197a80b,1987-05-14,,999-25-3724,S99983784,X40946730X,Mrs.,Clarissa466,Clotilde434,Brakus656,,Botsford977,M,other,nonhispanic,F,Carmichael  California  US,672 Monahan Highlands,Coronado,California,San Diego County,6073,92135,32.70808935830007,-117.23672415399517,323924.91,859435.32,148294
abd3f1e2-b0bc-c303-ce0c-5339dc623f72,1988-04-03,,999-42-4440,S99971798,X74931979X,Mr.,Hassan290,Vernon254,Bruen238,,,M,white,nonhispanic,M,Hayward  California  US,189 VonRueden Station,West Rancho Dominguez,California,Los Angeles County,,00000,33.86511578144267,-118.2648514508894,64921.32,1025157.94,25939
43d127c2-3d1d-eaa1-ec68-6e85fb2e2f13,1999-02-19,,999-29-5083,S99967976,X76782939X,Ms.,María Luisa888,,Calvillo618,,,,white,hispanic,F,Buenos Aires  Ciudad de Buenos Aires  AR,987 Breitenberg Way Apt 4,Foster City,California,San Mateo County,6081,94404,37.57541255588148,-122.27446982251047,4639.37,325642.82,8071
334caaa7-9363-4548-861b-953428da4372,1967-06-21,,999-13-1294,S99933325,X55001564X,Ms.,Ewa95,,Gleason633,,,S,white,nonhispanic,F,Covina  California  US,387 Schmitt Vista,Grass Valley,California,Nevada County,6057,95949,39.158042782314205,-121.10551665017516,10437.25,457042.35,6625
b3857f5c-499e-3acb-6481-3fd0c04415d7,2023-10-20,,999-62-6101,,,,Dustin31,Mack300,Langworth352,,,,white,nonhispanic,M,Fremont  California  US,1061 Jaskolski Course,Los Angeles,California,Los Angeles County,6037,91330,34.07879392542165,-118.40071628926455,5693.25,0.00,174621
1023d8e6-33f8-0137-5ecf-81350789f42f,2012-04-04,,999-21-7354,,,,Lucia634,,Heredia716,,,,black,hispanic,F,Tegucigalpa  Francisco Morazán  HN,845 Cremin Club Apt 73,Long Beach,California,Los Angeles County,6059,90740,33.819943712235194,-118.10808599675809,3150.00,59771.49,43352
ebd115a7-3cfb-d262-a5aa-e707dad285f0,1973-06-03,,999-12-4258,S99976537,X12030585X,Mrs.,Tawanna466,Wanita14,Ullrich385,,Heathcote539,D,white,nonhispanic,F,Milpitas  California  US,417 Gerlach Extension,Cloverdale,California,Sonoma County,6097,95425,38.85947058004384,-123.09574821351278,979375.52,586475.06,35803
713ed280-5c1f-6501-fcec-89f791d1aa7a,1976-02-13,,999-55-6667,S99981982,X5699984X,Mrs.,Geralyn932,Shawnee493,Schmeler639,,Parker433,D,native,nonhispanic,F,Saratoga  California  US,643 Torphy Parade,Broadmoor,California,San Mateo County,,00000,37.66238253027128,-122.50415955406649,21513.48,1517974.94,9378
edd83994-0aa6-1cc0-c24e-17f90a59dcea,1998-11-02,,999-35-2995,S99939001,X58040772X,Mr.,Antonio44,,Gollum504,,,,black,hispanic,M,Santiago de los Caballeros  Santiago  DO,184 Robel Parade,Lancaster,California,Los Angeles County,6037,93534,34.736284072845116,-118.33933527978691,24638.92,182599.59,45100
640a52b2-2cde-5df4-a937-4589a46d6863,1962-10-20,,999-83-2029,S99945409,X31771005X,Mr.,Hipolito984,,Terry864,,,M,asian,nonhispanic,M,Mendota  California  US,375 Gulgowski Lodge Suite 15,Dublin,California,Alameda County,6001,94568,37.66767480553137,-121.95160797633693,101304.47,1175225.48,137985
d05844e2-0b5b-81a6-f591-1f68ebd94ebc,1967-02-02,,999-72-6583,S99979922,X34224941X,Ms.,Luz785,,Vanegas191,,,S,white,hispanic,F,Carolina  Puerto Rico  PR,1082 Stroman Terrace Suite 81,San Buenaventura (Ventura),California,Ventura County,6111,93004,34.320454680117365,-119.21147555979518,457031.07,1034935.40,140401
87001f53-e0cf-9b42-f499-d7d966fa7865,2021-01-26,,999-30-8931,,,,Truman805,Bo157,Beer512,,,,white,nonhispanic,M,Yekaterinburg  Sverdlovsk Oblast  RU,867 Bechtelar Green,Riverside,California,Riverside County,6065,92505,33.93761148564479,-117.28157337448873,500.00,9421.13,18245
8e857a09-cd61-342c-207e-cb033b84357d,1954-09-03,2018-04-26,999-84-3261,S99913523,X9412674X,Mr.,Lucas404,Wilmer32,Schumm995,,,M,white,nonhispanic,M,Atascadero  California  US,1053 Bechtelar Neck,Moreno Valley,California,Riverside County,6065,92551,33.853846595157,-117.30348748273529,242236.73,60326.68,64982
1343c056-184e-41eb-a867-59b5c4c35bb9,2010-04-20,,999-52-3687,,,,Gavin481,Antwan357,Gleason633,,,,white,hispanic,M,Los Angeles  California  US,1046 Von Vale,San Jose,California,Santa Clara County,6085,95008,37.301284233906685,-121.85156210739181,45119.54,56180.65,142183
27ef634d-9996-c056-b461-8234c0217708,2012-04-16,,999-56-5509,,,,Harlan808,Nicky270,Olson653,,,,white,nonhispanic,M,Sacramento  California  US,641 Yundt Rue,Garnet,California,Riverside County,,00000,33.945375059223814,-116.44257655069079,17697.91,22076.38,138308
0f068d0d-5db1-0ec2-3a2d-b2eee09eaefc,1969-05-04,,999-26-3753,S99928950,X5689540X,Mr.,Ferdinand55,Lindsey52,Carter549,,,W,white,hispanic,M,Hayward  California  US,559 Carter Key Apt 87,Lafayette,California,Contra Costa County,6013,94563,37.91484900295274,-122.0393009867539,87207.18,165508.42,26292
75fcc00f-39fc-50b7-d709-75e112cf500a,1963-04-25,,999-95-1537,S99942141,X64566982X,Mrs.,Shera199,,Hudson301,,Rempel203,M,white,nonhispanic,F,Palmdale  California  US,818 Rippin Lock Unit 22,El Dorado Hills,California,El Dorado County,6017,95762,38.680064521431184,-121.0944638220953,436646.99,852012.23,641273
f25f0452-512c-18dc-1d59-ce13206ff6f5,1976-10-02,2014-01-16,999-58-4847,S99939462,X63361060X,Mr.,Leonardo412,Rodolfo763,Walter473,,,M,black,nonhispanic,M,Sacramento  California  US,1022 Block Mews Suite 54,Los Angeles,California,Los Angeles County,6037,91608,34.20362756200027,-118.4581570682157,118748.63,889731.77,243814
a79f646c-6ef8-6617-bca9-7eb2d7afd489,1952-04-22,,999-98-6854,S99912027,X65010015X,Mrs.,Latonya462,Eliza161,Marvin195,,Little434,D,white,hispanic,F,Union City  California  US,635 Tromp Route,San Fernando,California,Los Angeles County,6037,91342,34.3620598015491,-118.41339690461525,1595018.59,867411.43,68486
1be76d5b-5a62-403d-9c5b-c375a3712821,1966-05-17,,999-36-4725,S99922468,X4543222X,Mrs.,Ethel888,Guillermina633,Bauch723,,Lind531,M,white,nonhispanic,F,Chula Vista  California  US,559 Collins Approach,Pittsburg,California,Contra Costa County,6013,94565,38.042279321851424,-121.88055363791518,987110.08,473218.24,77040
ce46bd6a-fb4e-1259-0a51-c62c3f68d33b,1954-09-03,1996-10-01,999-32-9313,S99930150,X44892548X,Mr.,Porter490,Isaac321,Jacobi462,,,D,white,nonhispanic,M,Temecula  California  US,114 Pfannerstill Common Suite 48,Moreno Valley,California,Riverside County,6065,92551,33.78606859233289,-117.20242516470122,12738.14,280461.58,64982
38b76b7f-0db5-2f5f-a458-fd6723f0463c,1973-02-11,,999-71-7755,S99927978,X27743731X,Mr.,Miguel815,Mike230,Jakubowski832,,,M,white,nonhispanic,M,Lakeside  California  US,871 Schowalter Green Suite 50,Temecula,California,Riverside County,6065,92592,33.5050552587265,-117.07541139938097,226966.39,32068.34,88904
a84a8398-ad99-3d49-1126-98b94d14e7d0,1988-07-31,,999-18-5378,S99983481,X38997576X,Mr.,Korey682,Matt836,Hintz995,,,S,asian,nonhispanic,M,Hesperia  California  US,493 Simonis Viaduct,Oakland,California,Alameda County,6001,94705,37.84089088130896,-122.25698057934865,37737.58,110644.92,44035
752037e3-78d8-714a-927e-82c92d3b090f,1992-05-22,,999-64-3658,S99956098,X30218421X,Mr.,Domenic627,Jack927,Kunze215,,,M,other,nonhispanic,M,Los Angeles  California  US,794 Wuckert Highlands Suite 8,Alpine,California,San Diego County,6073,91901,32.85791675090965,-116.73248992123492,102664.84,0.00,109927
31282274-6172-9823-46b7-9c49fe478cef,1963-03-28,,999-39-9874,S99912003,X60121416X,Mrs.,Barbara209,Ángela136,Cornejo190,,Villagómez416,M,white,hispanic,F,Caracas  Capital District  VE,426 Collier Junction,La Palma,California,Orange County,6059,90623,33.8416526101096,-118.05195309329459,459280.85,1410153.45,342980
ef023c6a-a228-1b1e-5adc-7c71249e47fa,1976-10-02,,999-32-5301,S99974445,X14815174X,Mr.,Dewitt635,Armando772,Stehr398,,,S,black,nonhispanic,M,Long Beach  California  US,569 Schaden Promenade Unit 51,Los Angeles,California,Los Angeles County,6037,91324,34.12017993154582,-118.3448198051828,183632.91,227473.88,243814
1f7c8086-ded2-efd4-49f5-3c2ec8221a84,1981-07-16,1986-04-09,999-66-6763,,,,Mariana775,Elisa944,Bahena335,,,,white,hispanic,F,Portsmouth  Saint John Parish  DM,545 Hackett Drive,Richmond,California,Contra Costa County,6013,94564,37.98156151304707,-122.42663076763193,11253.20,71028.35,774988
501a007f-1425-0c04-3f7a-410e55c49e47,1975-07-23,,999-67-4999,S99951549,X76955104X,Mrs.,Noriko180,Chasidy481,Champlin946,,Hamill307,M,white,hispanic,F,Santa Clarita  California  US,408 Klein Parade Unit 57,Los Angeles,California,Los Angeles County,6037,90012,34.03572678097578,-118.2568939367507,325887.63,968281.07,99637
32aca5b3-3ae2-0bf2-5d67-878f57a60e4d,2006-04-16,,999-85-1565,S99990393,,Ms.,Janey243,Blair400,Sawayn19,,,,white,nonhispanic,F,San Rafael  California  US,314 Lebsack Skyway,Chino,California,San Bernardino County,6071,91762,33.972432159295394,-117.6404628524747,62371.82,31447.82,60946
9592c17b-f2fd-be6f-cf44-acf21bebe1eb,1954-09-03,2018-10-02,999-35-3736,S99995016,X74691110X,Mr.,Lionel365,,Mayer370,,,M,white,nonhispanic,M,Cathedral City  California  US,628 Langworth Wall Apt 15,Moreno Valley,California,Riverside County,6065,92571,34.010795652494046,-117.25886180319256,221778.96,194550.13,64982
dd6da23d-f401-8704-e614-cb2b3eb187ee,1999-05-30,,999-88-6350,S99963833,X71994940X,Ms.,Erminia669,Cory323,Swaniawski813,,,,other,hispanic,F,Huntington Beach  California  US,575 Schroeder Road,Carmichael,California,Sacramento County,6067,95608,38.657205111969134,-121.27888742743912,147651.12,321345.79,46998
9fa8b616-c7cf-c67e-b4c7-c27e92e6f3e2,2019-05-27,,999-27-7500,,,,Walter473,,Mayert710,,,,white,nonhispanic,M,Oceanside  California  US,858 Krajcik Mission Suite 98,Hemet,California,Riverside County,6065,92582,33.76635977792204,-116.95657436152172,850.00,34878.57,20282
bbe57848-b8aa-ee82-14cd-9e806e367293,1942-05-27,,999-55-2551,S99939031,X11438560X,Mr.,Pedro316,Freddie621,Ratke343,,,W,white,nonhispanic,M,Rio Linda  California  US,186 Feest Lane Apt 46,Orange,California,Orange County,6059,92869,33.80496234541378,-117.82025974013457,317581.99,156648.28,98325
70b7e396-aca7-e93c-6910-476c0f12d845,1970-03-19,,999-22-7951,S99975327,X19641593X,Mrs.,Ronna740,Margarite168,Kris249,,Maggio310,W,hawaiian,nonhispanic,F,Irvine  California  US,392 Christiansen Crossing Suite 77,Oakland,California,Alameda County,6001,94601,37.77945474641665,-122.29635469166804,738792.40,221149.29,90309
928ff9d0-b4ec-2722-2fb4-5e65b7fa5652,2013-01-01,,999-13-5030,,,,Marisa391,Lona294,Robel940,,,,white,nonhispanic,F,Santa Ana  California  US,722 Kub Common Apt 46,Berkeley,California,Alameda County,6001,94709,37.86767436147264,-122.29112855677786,36490.77,14036.32,61623
c6737b43-5f22-2da5-6a1d-47359d0ec0e9,1981-07-16,,999-44-4690,S99951514,X26579112X,Mrs.,María Teresa440,Catalina187,Orosco477,,Padrón382,D,white,hispanic,F,Port-au-Prince  Haiti  HT,803 Lynch Well Apt 46,Richmond,California,Contra Costa County,6013,94801,37.976378442886855,-122.3133671740156,134450.83,705801.32,774988
671e756f-a94c-3a85-8405-73fc2f8de959,1980-11-25,,999-71-6970,S99973546,X61277367X,Mrs.,Gidget756,,Lowe577,,Roberts511,M,white,nonhispanic,F,San Bruno  California  US,247 Legros Lock,Vallejo,California,Solano County,6095,94590,38.108308366844724,-122.2342548805233,871995.16,145810.12,98417
8ac0f246-1a95-1ba6-95cf-0004c8380142,1968-05-13,,999-88-7430,S99989351,X7336331X,Mr.,Alphonse92,Antoine384,Abernathy524,,,M,asian,nonhispanic,M,Los Angeles  California  US,813 Kshlerin Key,San Francisco,California,San Francisco County,6075,94134,37.76263826712919,-122.4365875721635,8461.15,234558.11,13880
e37a85a6-aea2-5302-9bbc-a80ee3c5d9a7,1983-10-20,2020-04-26,999-71-2123,S99933534,X12588435X,Mr.,Elvin140,Houston994,Schimmel440,,,M,white,nonhispanic,M,Los Angeles  California  US,747 Treutel Village,Menifee,California,Riverside County,6065,92596,33.751968436636716,-117.19931278605155,149964.41,160842.65,61087
612a48a3-bce5-7d1c-d177-382ede269b82,1966-02-27,2020-09-04,999-68-4997,S99986754,X26752500X,Mrs.,Lamonica504,Carman694,Bogisich202,,Miller503,M,asian,nonhispanic,F,Osaka  Osaka  JP,680 Cassin Plaza Unit 59,Stockton,California,San Joaquin County,6077,95206,37.92937060214581,-121.13750237728084,1028457.22,862007.06,67574
c9c8bc14-07ff-129c-8dc5-39d2bd7a45ff,1982-05-07,,999-58-1271,S99962346,X42191978X,Mr.,José María211,Carlos172,Blanco851,,,S,asian,hispanic,M,Santo Domingo  National District  DO,167 Feeney Club,San Bruno,California,San Mateo County,6081,94128,37.639810484005906,-122.43055691043045,75665.84,15730.02,56232
e58cb62f-02b4-547a-47b8-a51c50b2db91,1983-10-20,,999-91-7206,S99932626,X37548797X,Mr.,Marquis364,Merle11,Smitham825,,,M,white,nonhispanic,M,Los Angeles  California  US,583 Champlin Rapid,Menifee,California,Riverside County,6065,92584,33.643884159400784,-117.31171344941217,549590.98,371651.19,61087
7024610f-0763-70df-07ba-1558b821f18d,1974-09-22,,999-55-3905,S99919168,X88232399X,Mrs.,Mariana775,Dolores502,Toledo81,,Mares644,M,white,hispanic,F,Salisbury  Saint Joseph Parish  DM,907 Adams Club Suite 41,Moreno Valley,California,Riverside County,6065,92518,33.952855808178064,-117.1949879642643,16963.27,841332.14,10896
07328f5f-0f44-e9d5-8be2-5703de2bceb5,1969-08-06,,999-22-4911,S99958696,X18394756X,Mrs.,Audra143,,Will178,,Dare640,M,white,nonhispanic,F,San Lorenzo  California  US,558 Cassin Drive,Los Angeles,California,Los Angeles County,6037,90069,34.04405621653856,-118.34097457869609,223935.37,1245502.55,30882
e5f775a4-bf0a-493a-c892-8955bd237858,1954-09-03,,999-73-4149,S99938636,X70367064X,Mr.,Ellsworth48,Spencer878,Stiedemann542,,,M,white,nonhispanic,M,South Oroville  California  US,260 Legros Lane Unit 27,Moreno Valley,California,Riverside County,6065,92571,33.881404773365134,-117.22192318133008,440906.80,771261.25,64982
309a6338-18f5-0ff9-cc87-66317be88f5d,1972-01-11,,999-19-4520,S99931854,X78170001X,Ms.,Frederica279,Inger271,Cartwright189,,,S,hawaiian,hispanic,F,Los Angeles  California  US,164 O'Reilly Mill Suite 67,Pomona,California,Los Angeles County,6037,91765,34.095426643844625,-117.81270171246032,766147.32,637798.86,65124
1a358ffc-552f-8199-0aa1-bdb926d17abe,1994-03-09,,999-50-2653,S99990259,X18987901X,Ms.,Joan322,Gayla444,Nienow652,,,S,white,hispanic,F,La Mesa  California  US,351 Hand Gateway,Los Angeles,California,Los Angeles County,6037,90066,34.06608145791779,-118.49015850099389,15197.01,681718.04,11024
79ec35b8-60b0-b7e5-006d-5eac12e33fd5,1966-11-13,,999-43-7234,S99944808,X51772295X,Mr.,Edwin773,Sammy219,Goodwin327,,,S,black,nonhispanic,M,Walnut Creek  California  US,1032 Zboncak Burg Suite 48,Pomona,California,Los Angeles County,6037,91773,34.1016629370719,-117.76662951661832,301711.96,0.00,73343
be4e2631-e32c-3292-e0a1-d10f9967a236,1944-12-31,,999-14-9032,S99910544,X11159537X,Mrs.,Rachael540,,Waelchi213,,Gulgowski816,D,asian,nonhispanic,F,Tokyo  Tokyo  JP,323 Waelchi Manor Suite 29,Laguna Hills,California,Orange County,6059,92677,33.57584043725439,-117.76313333625606,82250.08,1640866.66,16612
380e5ea1-2dac-5f63-6c47-71ed3326bdf3,1981-04-17,,999-29-7155,S99971033,X17658987X,Mr.,Rigoberto443,Jerrold404,Altenwerth646,,,M,white,nonhispanic,M,Yucaipa  California  US,937 Shanahan Divide,Encinitas,California,San Diego County,6073,92075,32.97709517896796,-117.25351566044682,8899.57,254636.07,17386
a389f0bb-1d14-34f0-5cc5-e8057a13f6e2,1944-11-28,2002-02-27,999-19-3545,S99930857,X49063323X,Mr.,Gaylord332,Gilberto712,Kuvalis369,,,S,white,nonhispanic,M,San Jose  California  US,164 Schamberger Arcade Unit 84,Laguna Hills,California,Orange County,6059,92656,33.544357183744644,-117.69260192040124,180141.02,40135.79,123130
b21f0b29-d6cd-2bf7-d8ff-39e0146d9784,2018-07-15,,999-29-2798,,,,Donn979,,Adams676,,,,white,hispanic,M,Rancho Cucamonga  California  US,489 Kirlin Lock,Lindsay,California,Tulare County,6107,93247,36.23143819600105,-119.07578719009749,1182.02,28386.53,5836
419cb985-5a20-7695-546d-95f6071a1038,2021-05-05,,999-12-3478,,,,Bev675,Coralee911,Koepp521,,,,asian,hispanic,F,Pasadena  California  US,999 Leuschke Knoll,Claremont,California,Los Angeles County,6037,91750,34.19287976364175,-117.79117663746732,800.00,13598.44,17407
5a53703a-4fcf-3043-4309-6bda1a48ba36,1996-04-22,,999-53-7232,S99972813,X984979X,Mr.,Shirley182,Ismael683,Russel238,,,M,white,nonhispanic,M,Alondra Park  California  US,662 Leuschke Dale,Marina del Rey,California,Los Angeles County,6037,90292,33.927098375328114,-118.48710792875731,7012.41,125277.76,21959
8295c4d1-85de-c22c-e657-4f717f426f65,2022-11-03,,999-13-9962,,,,Sofia418,,Ríos175,,,,white,hispanic,F,Bogota  Bogota  CO,1038 Gerhold Ranch,Rancho Santa Margarita,California,Orange County,6059,92678,33.63459817390544,-117.5664154269064,7243.75,0.00,69302
940cf62f-3663-ea9f-c3ae-98c8ba122263,2007-08-25,,999-48-1194,S99940834,,,Sherman440,Napoleon578,Greenfelder433,,,,white,hispanic,M,Fullerton  California  US,168 Brekke Park Suite 70,Long Beach,California,Los Angeles County,6037,90815,33.80371572887387,-118.0894533532778,3449.85,67688.95,30437
c92ddcb6-ebef-e13b-9105-018296643654,1998-09-14,,999-75-2093,S99916394,X75313245X,Ms.,Sofia418,Daniela614,Villa94,,,,white,hispanic,F,San Jose  San Jose  CR,411 Wisoky Divide Suite 45,San Jose,California,Santa Clara County,6085,95008,37.32104935056047,-121.78475746479455,88720.97,54952.07,398640
3b5a3a0c-9aa7-ed98-c992-82f457105f8a,2015-03-08,,999-30-8370,,,,Carmen818,Alejandra902,Cantú190,,,,white,hispanic,F,Roseau  Saint George  DM,622 Hayes Annex,Hawthorne,California,Los Angeles County,6037,90303,33.87452212517627,-118.34583138817109,4998.00,155376.13,35028
b445a153-46bb-4151-23fa-d390671e9d09,1963-07-20,,999-97-7519,S99939496,X52057208X,Ms.,Vicenta966,Nichol11,Conn188,,,S,white,nonhispanic,F,Port Hueneme  California  US,837 Kshlerin Way Unit 37,La Quinta,California,Riverside County,6065,92253,33.703043563668686,-116.19991738125452,525281.30,1488868.44,174979
165c9fc8-e082-7bd3-5e01-43c270095cf6,1998-12-02,,999-37-6905,S99999976,X64935161X,Mr.,Dave764,,Monahan736,,,,white,nonhispanic,M,Bakersfield  California  US,462 Quitzon Estate Suite 30,Calexico,California,Imperial County,6025,92231,32.68711887595076,-115.48559133862518,45746.01,111072.08,30290
808d8b8c-8ec7-8bd9-1fb7-342c1460be15,1944-11-28,2008-06-07,999-35-1149,S99992808,X6715359X,Mr.,Alvaro283,Riley817,Moen819,,,D,white,nonhispanic,M,San Jose  California  US,472 Champlin Gateway,Laguna Hills,California,Orange County,6059,92637,33.6562149908531,-117.69723330503422,317988.53,176224.08,123130
83dcedac-c6b9-4d5c-21ea-8912aeaa4894,1980-07-27,,999-89-5675,S99967704,X33914257X,Mrs.,Sheridan30,Fransisca150,O'Conner199,,Dickinson688,M,white,hispanic,F,Los Angeles  California  US,543 Watsica Hollow Unit 67,Long Beach,California,Los Angeles County,6059,90740,33.811308950927014,-118.14163760997064,478383.24,471634.64,39697
863aa421-c022-7041-c701-7a6d61fb2e47,1966-02-27,,999-68-9480,S99926542,X55642510X,Ms.,Mana631,,Kiehn525,,,S,asian,nonhispanic,F,Nagoya   Aichi  JP,597 Kemmer Common Suite 83,Stockton,California,San Joaquin County,6077,95211,37.785619429314586,-121.246723750596,714229.23,638982.61,67574
b04c406c-1fe8-deb9-3544-42be0d9726ed,1978-04-09,,999-87-7370,S99975510,X72183903X,Mrs.,Meryl421,Kera17,Kunze215,,Bradtke547,D,white,hispanic,F,Los Angeles  California  US,194 Nicolas Drive,Whittier,California,Los Angeles County,6037,90601,33.92199005860993,-117.99083563478764,282749.06,856055.74,178778
fd7b4d93-fee2-ccff-a643-e0d561134005,1971-11-17,,999-19-8426,S99976375,X84809198X,Mr.,Elden718,,Kris249,,,D,white,nonhispanic,M,French Valley  California  US,965 Hills Bridge Suite 18,San Jose,California,Santa Clara County,6085,95139,37.248425312711674,-121.9337372153104,119187.87,114028.63,43517
c580f8dd-75c0-af53-4978-17dec6c058ba,1976-04-03,,999-60-5864,S99941429,X31217582X,Mrs.,Ilda728,Kazuko67,Schmidt332,,Blanda868,D,white,nonhispanic,F,Los Angeles  California  US,312 Upton Rapid,Modesto,California,Stanislaus County,6099,95358,37.63219067108691,-121.04157458872444,22036.70,1514313.98,19199
0100a137-d9cc-e278-19a1-76a7e8f78d30,1967-01-24,,999-81-9106,S99941458,X52590166X,Mr.,Franklin857,Antony83,Davis923,,,M,white,nonhispanic,M,Palm Springs  California  US,377 Dibbert Trail,Oakland,California,Alameda County,6001,94608,37.73433204016465,-122.21001970175577,103086.20,124323.59,44794
d9be72c2-7f24-fe58-21d3-9b3a2c1edaac,2018-02-26,,999-96-8424,,,,Sudie246,,Kulas532,,,,black,nonhispanic,F,Murrieta  California  US,666 Hegmann Station Apt 8,Val Verde,California,Los Angeles County,6037,91384,34.51170617676429,-118.69153604295417,26717.69,611.79,47317
fe85c7d0-a98e-28c3-335f-8cf2b0ce0cda,2005-06-16,,999-47-7573,S99981361,,Ms.,Joni720,Kristi306,Thiel172,,,,white,nonhispanic,F,Moreno Valley  California  US,291 McLaughlin Estate Unit 72,Alhambra,California,Los Angeles County,6037,91801,34.12628980721106,-118.05829975624367,74391.17,2042.30,608951
1a341ec1-044d-afa2-1565-54dd0e7f11c6,1951-10-01,1992-12-07,999-73-1614,S99948125,X8294923X,Mr.,Bernie827,,Walter473,,,M,white,hispanic,M,Livermore  California  US,418 Schmidt Approach,Palmdale,California,Los Angeles County,6037,93551,34.624912915274564,-118.23582715153805,54939.10,111351.76,33905
af47c6a4-469c-fbb6-c28e-6aeb06ff59e7,2006-05-20,,999-33-2875,S99910815,,Ms.,Gina573,Julietta740,Runolfsson901,,,,white,nonhispanic,F,Dana Point  California  US,700 Connelly Annex,Norwalk,California,Los Angeles County,6037,90703,33.84070771813938,-118.11446038610487,4684.05,263138.07,13406
9880abba-9b87-f32b-182f-2559a62a1691,2003-01-17,,999-32-4875,S99962423,X67093777X,Ms.,Virginia437,Sara501,Aguirre875,,,,white,hispanic,F,Bayamon  Puerto Rico  PR,616 Weimann Promenade Unit 39,Lemon Hill,California,Sacramento County,,00000,38.552199413531994,-121.42632088322371,5068.10,94404.96,14760
7f7593c3-ebf2-56d6-34d2-da543502ded5,1984-12-24,,999-41-7210,S99967589,X43622479X,Ms.,Coretta598,Ida350,Murazik203,,,S,white,nonhispanic,F,Manhattan Beach  California  US,487 Beahan Vale Apt 73,San Marcos,California,San Diego County,6073,92078,33.04998528777447,-117.24781642693668,58513.55,1383316.96,81759
f4c4d9f6-3190-4556-16f4-06b048b06f71,2013-03-22,,999-53-6018,,,,Benito209,Martín25,Anguiano812,,,,asian,hispanic,M,Buenos Aires  Ciudad de Buenos Aires  AR,239 Bernier Ferry,Santa Clarita,California,Los Angeles County,6037,91381,34.49149151270569,-118.5180873603907,45611.53,21614.63,98843
85d8d5c4-0e98-2bd2-c425-6a21917455b1,1950-07-16,1952-10-30,999-10-4912,,,,Cristian531,Juan88,Anguiano812,,,,white,hispanic,M,La Paz  Baja California  MX,765 Kovacek Green Apt 93,San Diego,California,San Diego County,6073,92116,32.963471029597756,-117.11320586019305,9313.07,18681.02,99674
4d0b3329-fc3c-d68a-3250-1d6a59c1ccbe,2022-10-08,,999-37-4490,,,,Salvador46,Enrique929,Vela532,,,,white,hispanic,M,Caguas  Puerto Rico  PR,750 Dietrich Viaduct Suite 27,Tulare,California,Tulare County,6107,93274,36.17717964542865,-119.3401432219597,534.06,13439.74,15315
00f68cd5-5d4d-77bc-8807-63a5335b5f69,1944-11-28,1993-07-19,999-17-3091,S99983356,X86461749X,Mr.,Jarvis643,George991,Batz141,,,M,white,nonhispanic,M,Ontario  California  US,438 Maggio Green,Laguna Hills,California,Orange County,6059,92637,33.53709741306438,-117.69666133762932,141459.69,849216.61,123130
b7dd16cc-6f54-e6e3-4e72-6277bda2c764,2009-03-20,,999-90-3832,,,,Barbara209,,Moore224,,,,asian,hispanic,F,Rancho Cucamonga  California  US,517 Klein Plaza,Fresno,California,Fresno County,6019,93725,36.76971679440715,-119.78135054290814,3316.17,71870.76,20250
43d26464-dc74-7e5d-d3a9-4801ef36d9a1,2021-10-02,,999-84-9126,,,,Anton902,,Torp761,,,,white,nonhispanic,M,East Palo Alto  California  US,578 Prohaska Light Suite 43,Los Angeles,California,Los Angeles County,6037,90039,34.02393483144527,-118.29066364112124,400.00,10523.09,30659
ac17f937-3c97-5cb4-5355-ac4d1cb4d6b1,1929-07-28,1992-05-22,999-36-1417,S99999835,X2137645X,Mr.,Óscar156,Jaime666,Olmos892,,,D,white,hispanic,M,Lima  Lima Province  PE,203 Ferry Alley Suite 47,Corona,California,Riverside County,6065,92882,33.97262922743423,-117.6419539571034,249559.21,293797.99,39562
5295d642-b251-9d39-a510-3a37c09fbd00,1966-07-03,,999-74-4919,S99987225,X85670648X,Mr.,Miguel815,,Alaniz897,,,D,asian,hispanic,M,Santo Domingo  National District  DO,681 Runte Trail Suite 40,Long Beach,California,Los Angeles County,6037,90807,33.78621299771744,-118.09231307374455,203704.37,57398.58,100176
201d1fea-9539-1fe4-c4f3-fdddd489a1d1,2015-01-15,,999-85-3596,,,,Winnie378,Deedee112,Schneider199,,,,white,nonhispanic,F,Gardena  California  US,811 Nitzsche Dam Suite 61,Stockton,California,San Joaquin County,6077,95231,37.96502917974004,-121.35861796496481,32922.93,8665.74,113153
5016c04a-c290-811e-4727-a812f156d838,2015-04-23,,999-66-2330,,,,Amalia471,Carmen818,Ramón841,,,,white,hispanic,F,Panama City  Panama  PA,208 Nader Mall,Tustin,California,Orange County,6059,92780,33.77912612390331,-117.79796655241525,10098.21,27278.02,177210
